2120	-0.0001856570	-0.0628495456	-9.7960659854	0.0000000000	0.0000000000	0.0000000000
2130	-0.0001714808	-0.0627921703	-9.7960096973	0.0000000000	0.0000000000	0.0000000000
2140	-0.0001570501	-0.0627287699	-9.7959536097	0.0000000000	0.0000000000	0.0000000000
2150	-0.0001423639	-0.0626593258	-9.7958977232	0.0000000000	0.0000000000	0.0000000000
2160	-0.0001274212	-0.0625838194	-9.7958420381	0.0000000000	0.0000000000	0.0000000000
2170	-0.0001122208	-0.0625022328	-9.7957865548	0.0000000000	0.0000000000	0.0000000000
2180	-0.0000967619	-0.0624145480	-9.7957312739	0.0000000000	0.0000000000	0.0000000000
2190	-0.0000810433	-0.0623207477	-9.7956761959	0.0000000000	0.0000000000	0.0000000000
2200	-0.0000650641	-0.0622208148	-9.7956213211	0.0000000000	0.0000000000	0.0000000000
2210	-0.0000488233	-0.0621147325	-9.7955666503	0.0000000000	0.0000000000	0.0000000000
2220	-0.0000323199	-0.0620024845	-9.7955121841	0.0000000000	0.0000000000	0.0000000000
2230	-0.0000155530	-0.0618840547	-9.7954579229	0.0000000000	0.0000000000	0.0000000000
2240	0.0000014784	-0.0617594274	-9.7954038674	0.0000000000	0.0000000000	0.0000000000
2250	0.0000187751	-0.0616285872	-9.7953500183	0.0000000000	0.0000000000	0.0000000000
2260	0.0000363380	-0.0614915193	-9.7952963764	0.0000000000	0.0000000000	0.0000000000
2270	0.0000541681	-0.0613482090	-9.7952429422	0.0000000000	0.0000000000	0.0000000000
2280	0.0000722661	-0.0611986420	-9.7951897166	0.0000000000	0.0000000000	0.0000000000
2290	0.0000906329	-0.0610428046	-9.7951367002	0.0000000000	0.0000000000	0.0000000000
2300	0.0001092694	-0.0608806832	-9.7950838940	0.0000000000	0.0000000000	0.0000000000
2310	0.0001281763	-0.0607122647	-9.7950312987	0.0000000000	0.0000000000	0.0000000000
2320	0.0001473545	-0.0605375364	-9.7949789152	0.0000000000	0.0000000000	0.0000000000
2330	0.0001668046	-0.0603564859	-9.7949267444	0.0000000000	0.0000000000	0.0000000000
2340	0.0001865274	-0.0601691014	-9.7948747871	0.0000000000	0.0000000000	0.0000000000
2350	0.0002065237	-0.0599753712	-9.7948230444	0.0000000000	0.0000000000	0.0000000000
2360	0.0002267942	-0.0597752841	-9.7947715172	0.0000000000	0.0000000000	0.0000000000
2370	0.0002473396	-0.0595688295	-9.7947202065	0.0000000000	0.0000000000	0.0000000000
2380	0.0002681604	-0.0593559970	-9.7946691133	0.0000000000	0.0000000000	0.0000000000
2390	0.0002892575	-0.0591367765	-9.7946182387	0.0000000000	0.0000000000	0.0000000000
2400	0.0003106314	-0.0589111585	-9.7945675838	0.0000000000	0.0000000000	0.0000000000
2410	0.0003322826	-0.0586791340	-9.7945171497	0.0000000000	0.0000000000	0.0000000000
2420	0.0003542119	-0.0584406940	-9.7944669376	0.0000000000	0.0000000000	0.0000000000
2430	0.0003764198	-0.0581958305	-9.7944169486	0.0000000000	0.0000000000	0.0000000000
2440	0.0003989068	-0.0579445353	-9.7943671839	0.0000000000	0.0000000000	0.0000000000
2450	0.0004216735	-0.0576868011	-9.7943176448	0.0000000000	0.0000000000	0.0000000000
2460	0.0004447204	-0.0574226209	-9.7942683326	0.0000000000	0.0000000000	0.0000000000
2470	0.0004680479	-0.0571519879	-9.7942192486	0.0000000000	0.0000000000	0.0000000000
2480	0.0004916565	-0.0568748960	-9.7941703940	0.0000000000	0.0000000000	0.0000000000
2490	0.0005155468	-0.0565913394	-9.7941217704	0.0000000000	0.0000000000	0.0000000000
2500	0.0005397190	-0.0563013128	-9.7940733790	0.0000000000	0.0000000000	0.0000000000
2510	0.0005641737	-0.0560048114	-9.7940252214	0.0000000000	0.0000000000	0.0000000000
2520	0.0005889111	-0.0557018306	-9.7939772989	0.0000000000	0.0000000000	0.0000000000
2530	0.0006139317	-0.0553923664	-9.7939296131	0.0000000000	0.0000000000	0.0000000000
2540	0.0006392358	-0.0550764154	-9.7938821655	0.0000000000	0.0000000000	0.0000000000
2550	0.0006648237	-0.0547539743	-9.7938349577	0.0000000000	0.0000000000	0.0000000000
2560	0.0006906958	-0.0544250406	-9.7937879913	0.0000000000	0.0000000000	0.0000000000
2570	0.0007168522	-0.0540896119	-9.7937412678	0.0000000000	0.0000000000	0.0000000000
2580	0.0007432933	-0.0537476866	-9.7936947890	0.0000000000	0.0000000000	0.0000000000
2590	0.0007700192	-0.0533992634	-9.7936485566	0.0000000000	0.0000000000	0.0000000000
2600	0.0007970303	-0.0530443414	-9.7936025722	0.0000000000	0.0000000000	0.0000000000
2610	0.0008243266	-0.0526829203	-9.7935568377	0.0000000000	0.0000000000	0.0000000000
2620	0.0008519083	-0.0523150001	-9.7935113549	0.0000000000	0.0000000000	0.0000000000
2630	0.0008797757	-0.0519405814	-9.7934661255	0.0000000000	0.0000000000	0.0000000000
2640	0.0009079287	-0.0515596653	-9.7934211514	0.0000000000	0.0000000000	0.0000000000
2650	0.0009363675	-0.0511722532	-9.7933764346	0.0000000000	0.0000000000	0.0000000000
2660	0.0009650922	-0.0507783471	-9.7933319769	0.0000000000	0.0000000000	0.0000000000
2670	0.0009941028	-0.0503779494	-9.7932877804	0.0000000000	0.0000000000	0.0000000000
2680	0.0010233993	-0.0499710632	-9.7932438470	0.0000000000	0.0000000000	0.0000000000
2690	0.0010529818	-0.0495576917	-9.7932001788	0.0000000000	0.0000000000	0.0000000000
2700	0.0010828502	-0.0491378389	-9.7931567778	0.0000000000	0.0000000000	0.0000000000
2710	0.0011130045	-0.0487115092	-9.7931136461	0.0000000000	0.0000000000	0.0000000000
2720	0.0011434446	-0.0482787075	-9.7930707860	0.0000000000	0.0000000000	0.0000000000
2730	0.0011741705	-0.0478394389	-9.7930281995	0.0000000000	0.0000000000	0.0000000000
2740	0.0012051819	-0.0473937095	-9.7929858888	0.0000000000	0.0000000000	0.0000000000
2750	0.0012364788	-0.0469415255	-9.7929438563	0.0000000000	0.0000000000	0.0000000000
2760	0.0012680611	-0.0464828938	-9.7929021042	0.0000000000	0.0000000000	0.0000000000
2770	0.0012999284	-0.0460178216	-9.7928606348	0.0000000000	0.0000000000	0.0000000000
2780	0.0013320807	-0.0455463168	-9.7928194504	0.0000000000	0.0000000000	0.0000000000
2790	0.0013645177	-0.0450683878	-9.7927785535	0.0000000000	0.0000000000	0.0000000000
2800	0.0013972391	-0.0445840432	-9.7927379465	0.0000000000	0.0000000000	0.0000000000
2810	0.0014302446	-0.0440932924	-9.7926976318	0.0000000000	0.0000000000	0.0000000000
2820	0.0014635340	-0.0435961453	-9.7926576119	0.0000000000	0.0000000000	0.0000000000
2830	0.0014971069	-0.0430926121	-9.7926178894	0.0000000000	0.0000000000	0.0000000000
2840	0.0015309629	-0.0425827038	-9.7925784669	0.0000000000	0.0000000000	0.0000000000
2850	0.0015651017	-0.0420664315	-9.7925393468	0.0000000000	0.0000000000	0.0000000000
2860	0.0015995229	-0.0415438073	-9.7925005320	0.0000000000	0.0000000000	0.0000000000
2870	0.0016342259	-0.0410148433	-9.7924620250	0.0000000000	0.0000000000	0.0000000000
2880	0.0016692105	-0.0404795526	-9.7924238285	0.0000000000	0.0000000000	0.0000000000
2890	0.0017044761	-0.0399379484	-9.7923859454	0.0000000000	0.0000000000	0.0000000000
2900	0.0017400221	-0.0393900447	-9.7923483783	0.0000000000	0.0000000000	0.0000000000
2910	0.0017758482	-0.0388358559	-9.7923111302	0.0000000000	0.0000000000	0.0000000000
2920	0.0018119536	-0.0382753969	-9.7922742038	0.0000000000	0.0000000000	0.0000000000
2930	0.0018483379	-0.0377086832	-9.7922376021	0.0000000000	0.0000000000	0.0000000000
2940	0.0018850003	-0.0371357307	-9.7922013281	0.0000000000	0.0000000000	0.0000000000
2950	0.0019219404	-0.0365565559	-9.7921653846	0.0000000000	0.0000000000	0.0000000000
